timeframe,setup,rr,feature,bucket,trades,wins,losses,win_rate_pct_num,win_rate_pct
1h,DL,2.0,slope_strength,low50,86,24,62,27.906976744186046,"27,9%"
1h,DL,2.0,ret_3_pct,low50,86,24,62,27.906976744186046,"27,9%"
1h,DL,2.0,rsi,low50,86,24,62,27.906976744186046,"27,9%"
1h,DL,2.0,rolling_low_20,top50,86,24,62,27.906976744186046,"27,9%"
1h,DL,2.0,dist_to_high_n_pct,top50,86,24,62,27.906976744186046,"27,9%"
1h,DL,2.0,ma_gap_pct,quartile_0,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,ma_gap_pct,low25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,dist_to_sma80_pct,quartile_0,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,dist_to_sma80_pct,low25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,slope_strength,quartile_2,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,atr,quartile_3,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,atr,top25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,atr_pct,quartile_0,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,atr_pct,low25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,range,quartile_1,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,range_pct,quartile_1,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,body_pct,quartile_0,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,body_pct,low25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,upper_wick,quartile_3,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,upper_wick,top25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,lower_wick,quartile_1,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,upper_wick_pct,quartile_2,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,ret_1_pct,quartile_3,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,ret_1_pct,top25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,ret_3_pct,quartile_0,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,ret_3_pct,quartile_1,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,ret_3_pct,low25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,rsi,quartile_0,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,rsi,quartile_1,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,rsi,quartile_2,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,rsi,low25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,rolling_high_20,quartile_2,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,pos_in_range_n,quartile_2,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,dist_to_high_n_pct,quartile_2,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,dist_to_high_n_pct,quartile_3,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,dist_to_high_n_pct,top25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,dist_to_low_n_pct,quartile_0,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,dist_to_low_n_pct,low25,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,pullback_from_new_high_pct,quartile_2,43,12,31,27.906976744186046,"27,9%"
1h,DL,2.0,context_pullback_pct,quartile_2,43,12,31,27.906976744186046,"27,9%"
1h,PFR,3.0,dist_to_sma80_pct,low30,108,30,78,27.77777777777778,"27,8%"
1h,PFR,3.0,slope_strength,top30,108,30,78,27.77777777777778,"27,8%"
1h,PFR,3.0,range_pct,top30,108,30,78,27.77777777777778,"27,8%"
1h,PFR,3.0,body_pct,top30,108,30,78,27.77777777777778,"27,8%"
1h,PFR,3.0,ret_1_pct,top30,108,30,78,27.77777777777778,"27,8%"
1h,PFR,3.0,ret_5_pct,low30,108,30,78,27.77777777777778,"27,8%"
1h,PFR,3.0,dist_to_low_n_pct,low30,108,30,78,27.77777777777778,"27,8%"
1h,PFR,3.0,dist_to_sma80_pct,quartile_0,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,dist_to_sma80_pct,low25,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,range_pct,quartile_0,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,range_pct,quartile_3,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,range_pct,low25,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,range_pct,top25,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,lower_wick,quartile_0,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,lower_wick,low25,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,vol_z,quartile_0,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,vol_z,low25,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,pullback_from_new_high_pct,quartile_0,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,pullback_from_new_high_pct,low25,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,context_pullback_pct,quartile_0,90,25,65,27.77777777777778,"27,8%"
1h,PFR,3.0,context_pullback_pct,low25,90,25,65,27.77777777777778,"27,8%"
1h,DL,1.5,vol_z,low40,72,20,52,27.77777777777778,"27,8%"
1h,PFR,3.0,dist_to_sma80_pct,low20,72,20,52,27.77777777777778,"27,8%"
1h,PFR,3.0,range_pct,low20,72,20,52,27.77777777777778,"27,8%"
1h,PFR,3.0,body_pct,top20,72,20,52,27.77777777777778,"27,8%"
1h,PFR,3.0,ret_1_pct,top20,72,20,52,27.77777777777778,"27,8%"
1h,DL,1.5,vol_z,low30,54,15,39,27.77777777777778,"27,8%"
1h,PFR,3.0,slope_strength,top15,54,15,39,27.77777777777778,"27,8%"
1h,PFR,3.0,range,top15,54,15,39,27.77777777777778,"27,8%"
1h,PFR,3.0,lower_wick,top15,54,15,39,27.77777777777778,"27,8%"
1h,PFR,3.0,rsi,top15,54,15,39,27.77777777777778,"27,8%"
1h,PFR,3.0,pos_in_range_n,low15,54,15,39,27.77777777777778,"27,8%"
1h,PFR,3.0,pullback_from_new_high_pct,low15,54,15,39,27.77777777777778,"27,8%"
1h,PFR,3.0,context_pullback_pct,low15,54,15,39,27.77777777777778,"27,8%"
1h,DL,1.5,range_pct,low20,36,10,26,27.77777777777778,"27,8%"
1h,DL,1.5,lower_wick,low20,36,10,26,27.77777777777778,"27,8%"
1h,DL,1.5,clv,low20,36,10,26,27.77777777777778,"27,8%"
1h,DL,1.5,vol_z,low20,36,10,26,27.77777777777778,"27,8%"
1h,PFR,3.0,ma_gap_pct,low10,36,10,26,27.77777777777778,"27,8%"
1h,PFR,3.0,ma_gap_pct,top10,36,10,26,27.77777777777778,"27,8%"
1h,PFR,3.0,dist_to_sma80_pct,low10,36,10,26,27.77777777777778,"27,8%"
1h,PFR,3.0,lower_wick_pct,top10,36,10,26,27.77777777777778,"27,8%"
1h,PFR,3.0,rsi,top10,36,10,26,27.77777777777778,"27,8%"
1h,PFR,3.0,dist_to_low_n_pct,top10,36,10,26,27.77777777777778,"27,8%"
1h,PFR,3.0,pullback_from_new_high_pct,top10,36,10,26,27.77777777777778,"27,8%"
1h,PFR,3.0,context_pullback_pct,top10,36,10,26,27.77777777777778,"27,8%"
1h,PFR,2.0,sma8,low30,112,31,81,27.67857142857143,"27,7%"
1h,PFR,2.0,body,low30,112,31,81,27.67857142857143,"27,7%"
1h,PFR,2.0,clv,low30,112,31,81,27.67857142857143,"27,7%"
1h,PFR,2.0,rolling_high_20,low30,112,31,81,27.67857142857143,"27,7%"
1h,PFR,2.0,sma8,quartile_0,94,26,68,27.659574468085108,"27,7%"
1h,PFR,2.0,sma8,low25,94,26,68,27.659574468085108,"27,7%"
1h,PFR,2.0,rolling_high_20,quartile_0,94,26,68,27.659574468085108,"27,7%"
1h,PFR,2.0,rolling_high_20,low25,94,26,68,27.659574468085108,"27,7%"
1h,PFR,3.0,bars_since_new_high,top40,145,40,105,27.586206896551722,"27,6%"
1h,PFR,3.0,context_bars_since_extreme,top40,145,40,105,27.586206896551722,"27,6%"
1h,PFR,3.0,bars_since_new_high,top50,185,51,134,27.56756756756757,"27,6%"
1h,PFR,3.0,context_bars_since_extreme,top50,185,51,134,27.56756756756757,"27,6%"
1h,DL,3.0,dist_to_sma80_pct,top60,98,27,71,27.55102040816326,"27,6%"
1h,DL,3.0,upper_wick,low60,98,27,71,27.55102040816326,"27,6%"
1h,DL,3.0,dist_to_low_n_pct,top60,98,27,71,27.55102040816326,"27,6%"
1h,DL,2.0,ma_gap_pct,low40,69,19,50,27.536231884057973,"27,5%"
1h,DL,2.0,rolling_low_20,top40,69,19,50,27.536231884057973,"27,5%"
1h,PFR,3.0,lower_wick_pct,low60,215,59,156,27.44186046511628,"27,4%"
1h,PFR,3.0,rsi,low60,215,59,156,27.44186046511628,"27,4%"
1h,PFR,3.0,dist_to_low_n_pct,low60,215,59,156,27.44186046511628,"27,4%"
1h,PFR,3.0,range,low50,179,49,130,27.37430167597765,"27,4%"
1h,PFR,3.0,upper_wick,low50,179,49,130,27.37430167597765,"27,4%"
1h,PFR,3.0,upper_wick_pct,low50,179,49,130,27.37430167597765,"27,4%"
1h,PFR,3.0,pos_in_range_n,top50,179,49,130,27.37430167597765,"27,4%"
1h,PFR,3.0,ma_gap_pct,top40,143,39,104,27.27272727272727,"27,3%"
1h,PFR,3.0,dist_to_low_n_pct,low40,143,39,104,27.27272727272727,"27,3%"
1h,PFR,3.0,pullback_from_new_high_pct,low40,143,39,104,27.27272727272727,"27,3%"
1h,PFR,3.0,context_pullback_pct,low40,143,39,104,27.27272727272727,"27,3%"
1h,DL,3.0,slope_strength,top40,66,18,48,27.27272727272727,"27,3%"
1h,DL,3.0,upper_wick,low40,66,18,48,27.27272727272727,"27,3%"
1h,PFR,3.0,range,low15,55,15,40,27.27272727272727,"27,3%"
1h,DL,3.0,sma8,low20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,sma80,low20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,body_pct,low20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,upper_wick,low20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,lower_wick,top20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,upper_wick_pct,low20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,lower_wick_pct,top20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,ret_1_pct,top20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,rolling_high_20,low20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,rolling_low_20,low20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,pullback_from_new_high_pct,top20,33,9,24,27.27272727272727,"27,3%"
1h,DL,3.0,context_pullback_pct,top20,33,9,24,27.27272727272727,"27,3%"
1h,DL,2.0,ma_gap_pct,low60,103,28,75,27.184466019417474,"27,2%"
1h,DL,2.0,slope_strength,low60,103,28,75,27.184466019417474,"27,2%"
1h,DL,2.0,lower_wick,low60,103,28,75,27.184466019417474,"27,2%"
1h,DL,2.0,lower_wick_pct,low60,103,28,75,27.184466019417474,"27,2%"
1h,DL,3.0,bars_since_new_high,top25,48,13,35,27.083333333333332,"27,1%"
1h,DL,3.0,context_bars_since_extreme,top25,48,13,35,27.083333333333332,"27,1%"
1h,PFR,3.0,sma8,top60,215,58,157,26.976744186046513,"27,0%"
1h,PFR,3.0,sma80,top60,215,58,157,26.976744186046513,"27,0%"
1h,PFR,3.0,dist_to_sma80_pct,top60,215,58,157,26.976744186046513,"27,0%"
1h,PFR,3.0,upper_wick,low60,215,58,157,26.976744186046513,"27,0%"
1h,PFR,3.0,lower_wick_pct,top60,215,58,157,26.976744186046513,"27,0%"
1h,PFR,3.0,ret_3_pct,low60,215,58,157,26.976744186046513,"27,0%"
1h,PFR,3.0,rolling_high_20,top60,215,58,157,26.976744186046513,"27,0%"
1h,PFR,3.0,rolling_low_20,top60,215,58,157,26.976744186046513,"27,0%"
1h,PFR,3.0,sma8,quartile_1,89,24,65,26.96629213483146,"27,0%"
1h,PFR,3.0,atr,quartile_2,89,24,65,26.96629213483146,"27,0%"
1h,PFR,3.0,atr_pct,quartile_2,89,24,65,26.96629213483146,"27,0%"
1h,PFR,3.0,body_pct,quartile_1,89,24,65,26.96629213483146,"27,0%"
1h,PFR,3.0,ret_1_pct,quartile_1,89,24,65,26.96629213483146,"27,0%"
1h,PFR,3.0,rolling_high_20,quartile_1,89,24,65,26.96629213483146,"27,0%"
1h,PFR,3.0,rolling_low_20,quartile_1,89,24,65,26.96629213483146,"27,0%"
1h,DL,2.0,sma8,top30,52,14,38,26.923076923076923,"26,9%"
1h,DL,2.0,sma80,top30,52,14,38,26.923076923076923,"26,9%"
1h,DL,2.0,ma_gap_pct,low30,52,14,38,26.923076923076923,"26,9%"
1h,DL,2.0,dist_to_sma80_pct,low30,52,14,38,26.923076923076923,"26,9%"
1h,DL,2.0,atr,top30,52,14,38,26.923076923076923,"26,9%"
1h,DL,2.0,upper_wick,top30,52,14,38,26.923076923076923,"26,9%"
1h,DL,2.0,rolling_high_20,top30,52,14,38,26.923076923076923,"26,9%"
1h,DL,2.0,rolling_low_20,top30,52,14,38,26.923076923076923,"26,9%"
1h,PFR,2.0,ma_gap_pct,quartile_1,93,25,68,26.881720430107524,"26,9%"
1h,PFR,3.0,atr,low30,108,29,79,26.851851851851855,"26,9%"
1h,PFR,3.0,range,low30,108,29,79,26.851851851851855,"26,9%"
1h,PFR,3.0,lower_wick,low30,108,29,79,26.851851851851855,"26,9%"
1h,PFR,3.0,vol_z,top30,108,29,79,26.851851851851855,"26,9%"
1h,PFR,3.0,pullback_from_new_high_pct,low30,108,29,79,26.851851851851855,"26,9%"
1h,PFR,3.0,context_pullback_pct,low30,108,29,79,26.851851851851855,"26,9%"
1h,DL,3.0,sma8,low50,82,22,60,26.82926829268293,"26,8%"
1h,DL,3.0,sma80,low50,82,22,60,26.82926829268293,"26,8%"
1h,DL,3.0,atr,low50,82,22,60,26.82926829268293,"26,8%"
1h,DL,3.0,upper_wick,low50,82,22,60,26.82926829268293,"26,8%"
1h,DL,3.0,upper_wick_pct,low50,82,22,60,26.82926829268293,"26,8%"
1h,DL,3.0,rsi,top50,82,22,60,26.82926829268293,"26,8%"
1h,DL,3.0,rolling_low_20,low50,82,22,60,26.82926829268293,"26,8%"
1h,DL,3.0,pullback_from_new_high_pct,low50,82,22,60,26.82926829268293,"26,8%"
1h,DL,3.0,context_pullback_pct,low50,82,22,60,26.82926829268293,"26,8%"
1h,DL,3.0,sma8,quartile_0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,sma8,quartile_1,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,sma8,low25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,ma_gap_pct,quartile_2,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,atr_pct,quartile_1,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,atr_pct,quartile_2,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,range,quartile_0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,range,quartile_2,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,range,low25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,range_pct,quartile_3,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,range_pct,top25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,body,quartile_2,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,body_pct,quartile_1,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,body_pct,quartile_2,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,upper_wick,quartile_0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,upper_wick,quartile_1,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,upper_wick,low25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,lower_wick,quartile_3,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,lower_wick,top25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,lower_wick_pct,quartile_3,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,lower_wick_pct,top25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,clv,quartile_3,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,clv,top25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,ret_1_pct,quartile_1,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,ret_1_pct,quartile_2,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,rolling_high_20,quartile_0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,rolling_high_20,low25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,dist_to_high_n_pct,quartile_0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,dist_to_high_n_pct,low25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,pullback_from_new_high_pct,quartile_0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,pullback_from_new_high_pct,quartile_1,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,pullback_from_new_high_pct,quartile_3,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,pullback_from_new_high_pct,low25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,pullback_from_new_high_pct,top25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,context_pullback_pct,quartile_0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,context_pullback_pct,quartile_1,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,context_pullback_pct,quartile_3,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,context_pullback_pct,low25,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,context_pullback_pct,top25,41,11,30,26.82926829268293,"26,8%"
1h,PFR,3.0,lower_wick,low50,179,48,131,26.81564245810056,"26,8%"
1h,PFR,3.0,pullback_from_new_high_pct,top50,179,48,131,26.81564245810056,"26,8%"
1h,PFR,3.0,context_pullback_pct,top50,179,48,131,26.81564245810056,"26,8%"
1h,PFR,2.0,sma80,low30,112,30,82,26.785714285714285,"26,8%"
1h,PFR,2.0,rolling_low_20,low30,112,30,82,26.785714285714285,"26,8%"
1h,PFR,2.0,body,low15,56,15,41,26.785714285714285,"26,8%"
1h,DL,2.0,ma_gap_pct,low50,86,23,63,26.744186046511626,"26,7%"
1h,DL,2.0,range_pct,low50,86,23,63,26.744186046511626,"26,7%"
1h,DL,2.0,lower_wick,low50,86,23,63,26.744186046511626,"26,7%"
1h,DL,2.0,clv,low50,86,23,63,26.744186046511626,"26,7%"
1h,DL,2.0,rolling_high_20,top50,86,23,63,26.744186046511626,"26,7%"
1h,DL,2.0,pos_in_range_n,low50,86,23,63,26.744186046511626,"26,7%"
1h,PFR,3.0,bars_since_new_high,top60,225,60,165,26.666666666666668,"26,7%"
1h,PFR,3.0,context_bars_since_extreme,top60,225,60,165,26.666666666666668,"26,7%"
1h,DL,1.5,vol_z,low50,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,slope_strength,quartile_0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,slope_strength,low25,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,body_pct,quartile_3,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,body_pct,top25,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,lower_wick_pct,quartile_0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,lower_wick_pct,low25,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_1_pct,quartile_3,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_1_pct,top25,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_3_pct,quartile_3,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_3_pct,top25,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,rsi,quartile_3,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,rsi,top25,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,vol_z,quartile_3,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,vol_z,top25,90,24,66,26.666666666666668,"26,7%"
1h,PFR,2.0,sma80,low20,75,20,55,26.666666666666668,"26,7%"
1h,PFR,2.0,body_pct,low20,75,20,55,26.666666666666668,"26,7%"
1h,PFR,2.0,ret_1_pct,low20,75,20,55,26.666666666666668,"26,7%"
1h,PFR,2.0,rolling_high_20,low20,75,20,55,26.666666666666668,"26,7%"
1h,DL,1.5,lower_wick_pct,quartile_0,45,12,33,26.666666666666668,"26,7%"
1h,DL,1.5,lower_wick_pct,low25,45,12,33,26.666666666666668,"26,7%"
1h,DL,1.5,clv,quartile_0,45,12,33,26.666666666666668,"26,7%"
1h,DL,1.5,clv,low25,45,12,33,26.666666666666668,"26,7%"
1h,DL,1.5,rsi,quartile_1,45,12,33,26.666666666666668,"26,7%"
1h,PFR,2.0,sma80,quartile_0,94,25,69,26.595744680851062,"26,6%"
1h,PFR,2.0,sma80,low25,94,25,69,26.595744680851062,"26,6%"
1h,PFR,2.0,rolling_low_20,quartile_0,94,25,69,26.595744680851062,"26,6%"
1h,PFR,2.0,rolling_low_20,low25,94,25,69,26.595744680851062,"26,6%"
1h,DL,3.0,bars_since_new_high,top30,79,21,58,26.582278481012654,"26,6%"
1h,DL,3.0,bars_since_new_high,top40,79,21,58,26.582278481012654,"26,6%"
1h,DL,3.0,context_bars_since_extreme,top30,79,21,58,26.582278481012654,"26,6%"
1h,DL,3.0,context_bars_since_extreme,top40,79,21,58,26.582278481012654,"26,6%"
1h,PFR,3.0,atr,low40,143,38,105,26.573426573426573,"26,6%"
1h,PFR,3.0,range,low40,143,38,105,26.573426573426573,"26,6%"
1h,PFR,3.0,body,top40,143,38,105,26.573426573426573,"26,6%"
1h,PFR,3.0,lower_wick,low40,143,38,105,26.573426573426573,"26,6%"
1h,PFR,3.0,vol_z,low40,143,38,105,26.573426573426573,"26,6%"
1h,PFR,3.0,pullback_from_new_high_pct,top40,143,38,105,26.573426573426573,"26,6%"
1h,PFR,3.0,context_pullback_pct,top40,143,38,105,26.573426573426573,"26,6%"
1h,DL,3.0,ma_gap_pct,top60,98,26,72,26.53061224489796,"26,5%"
1h,DL,3.0,range_pct,top60,98,26,72,26.53061224489796,"26,5%"
1h,DL,3.0,clv,top60,98,26,72,26.53061224489796,"26,5%"
1h,DL,3.0,dist_to_high_n_pct,low60,98,26,72,26.53061224489796,"26,5%"
1h,DL,3.0,range_pct,top30,49,13,36,26.53061224489796,"26,5%"
1h,PFR,3.0,dist_to_sma80_pct,low60,215,57,158,26.51162790697674,"26,5%"
1h,PFR,3.0,upper_wick_pct,low60,215,57,158,26.51162790697674,"26,5%"
1h,PFR,3.0,clv,top60,215,57,158,26.51162790697674,"26,5%"
1h,DL,3.0,bars_since_new_high,top20,34,9,25,26.47058823529412,"26,5%"
1h,DL,3.0,context_bars_since_extreme,top20,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,slope_strength,top20,72,19,53,26.38888888888889,"26,4%"
1h,PFR,3.0,range,top20,72,19,53,26.38888888888889,"26,4%"
1h,PFR,3.0,lower_wick,top20,72,19,53,26.38888888888889,"26,4%"
1h,PFR,3.0,lower_wick_pct,top20,72,19,53,26.38888888888889,"26,4%"
1h,PFR,2.0,sma8,top10,38,10,28,26.31578947368421,"26,3%"
1h,PFR,2.0,dist_to_sma80_pct,top10,38,10,28,26.31578947368421,"26,3%"
1h,PFR,2.0,atr,low10,38,10,28,26.31578947368421,"26,3%"
1h,PFR,2.0,rolling_high_20,top10,38,10,28,26.31578947368421,"26,3%"
1h,PFR,3.0,sma8,top50,179,47,132,26.256983240223462,"26,3%"
1h,PFR,3.0,sma80,top50,179,47,132,26.256983240223462,"26,3%"
1h,PFR,3.0,atr,low50,179,47,132,26.256983240223462,"26,3%"
1h,PFR,3.0,range_pct,low50,179,47,132,26.256983240223462,"26,3%"
1h,PFR,3.0,body_pct,low50,179,47,132,26.256983240223462,"26,3%"
1h,PFR,3.0,clv,top50,179,47,132,26.256983240223462,"26,3%"
1h,PFR,3.0,ret_1_pct,low50,179,47,132,26.256983240223462,"26,3%"
1h,PFR,3.0,rolling_high_20,top50,179,47,132,26.256983240223462,"26,3%"
1h,PFR,3.0,rolling_low_20,top50,179,47,132,26.256983240223462,"26,3%"
1h,PFR,3.0,vol_z,top50,179,47,132,26.256983240223462,"26,3%"
1h,DL,2.0,rsi,low60,103,27,76,26.21359223300971,"26,2%"
1h,DL,2.0,sma8,top40,69,18,51,26.08695652173913,"26,1%"
1h,DL,2.0,sma80,top40,69,18,51,26.08695652173913,"26,1%"
1h,DL,2.0,dist_to_sma80_pct,low40,69,18,51,26.08695652173913,"26,1%"
1h,DL,2.0,ret_3_pct,low40,69,18,51,26.08695652173913,"26,1%"
1h,DL,2.0,rolling_high_20,top40,69,18,51,26.08695652173913,"26,1%"
1h,DL,2.0,pos_in_range_n,low40,69,18,51,26.08695652173913,"26,1%"
1h,DL,2.0,dist_to_low_n_pct,low40,69,18,51,26.08695652173913,"26,1%"
1h,PFR,3.0,sma8,low60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,sma80,low60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,atr,low60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,range,low60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,range_pct,low60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,clv,low60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,rolling_high_20,low60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,rolling_low_20,low60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,pos_in_range_n,top60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,dist_to_high_n_pct,low60,215,56,159,26.046511627906977,"26,0%"
1h,PFR,3.0,ma_gap_pct,top30,108,28,80,25.925925925925924,"25,9%"
1h,PFR,3.0,slope_strength,low30,108,28,80,25.925925925925924,"25,9%"
1h,PFR,3.0,rolling_low_20,top30,108,28,80,25.925925925925924,"25,9%"
1h,DL,1.5,lower_wick_pct,low30,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,slope_strength,low15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,atr,low15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,body,top15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,lower_wick,low15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,upper_wick_pct,top15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,lower_wick_pct,top15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,clv,low15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,ret_3_pct,low15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,pullback_from_new_high_pct,top15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,context_pullback_pct,top15,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,ma_gap_pct,low40,143,37,106,25.874125874125873,"25,9%"
1h,PFR,3.0,slope_strength,low40,143,37,106,25.874125874125873,"25,9%"
1h,PFR,3.0,slope_strength,top40,143,37,106,25.874125874125873,"25,9%"
