timeframe,setup,rr,feature_a,feature_b,bin_a,bin_b,trades,wins,losses,win_rate_pct_num,win_rate_pct
1h,DL,3.0,after_new_high_flag,context_pullback_pct,1.0,3.0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,context_pullback_pct,context_after_extreme_flag,0.0,1.0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,context_pullback_pct,context_after_extreme_flag,1.0,1.0,41,11,30,26.82926829268293,"26,8%"
1h,DL,3.0,context_pullback_pct,context_after_extreme_flag,3.0,1.0,41,11,30,26.82926829268293,"26,8%"
1h,PFR,2.0,rolling_low_20,bars_since_new_high,2.0,0.0,41,11,30,26.82926829268293,"26,8%"
1h,PFR,2.0,rolling_low_20,context_bars_since_extreme,2.0,0.0,41,11,30,26.82926829268293,"26,8%"
1h,PFR,3.0,sma8,lower_wick,3.0,3.0,41,11,30,26.82926829268293,"26,8%"
1h,PFR,3.0,sma80,lower_wick,3.0,3.0,41,11,30,26.82926829268293,"26,8%"
1h,PFR,3.0,atr_pct,upper_wick_pct,0.0,0.0,41,11,30,26.82926829268293,"26,8%"
1h,PFR,3.0,lower_wick,rolling_high_20,3.0,3.0,41,11,30,26.82926829268293,"26,8%"
1h,PFR,3.0,lower_wick,rolling_low_20,3.0,3.0,41,11,30,26.82926829268293,"26,8%"
1h,PFR,3.0,slope_strength,ret_5_pct,3.0,3.0,56,15,41,26.785714285714285,"26,8%"
1h,PFR,3.0,slope_strength,after_new_high_flag,0.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,slope_strength,context_after_extreme_flag,0.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,body_pct,ret_1_pct,3.0,3.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,body_pct,after_new_high_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,body_pct,context_after_extreme_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,lower_wick_pct,after_new_high_flag,0.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,lower_wick_pct,context_after_extreme_flag,0.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_1_pct,after_new_high_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_1_pct,context_after_extreme_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_3_pct,after_new_high_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_3_pct,context_after_extreme_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,rsi,after_new_high_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,rsi,context_after_extreme_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,vol_z,after_new_high_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,PFR,3.0,vol_z,context_after_extreme_flag,3.0,1.0,90,24,66,26.666666666666668,"26,7%"
1h,DL,1.5,lower_wick_pct,after_new_high_flag,0.0,1.0,45,12,33,26.666666666666668,"26,7%"
1h,DL,1.5,lower_wick_pct,context_after_extreme_flag,0.0,1.0,45,12,33,26.666666666666668,"26,7%"
1h,DL,1.5,clv,after_new_high_flag,0.0,1.0,45,12,33,26.666666666666668,"26,7%"
1h,DL,1.5,clv,context_after_extreme_flag,0.0,1.0,45,12,33,26.666666666666668,"26,7%"
1h,DL,1.5,rsi,after_new_high_flag,1.0,1.0,45,12,33,26.666666666666668,"26,7%"
1h,DL,1.5,rsi,context_after_extreme_flag,1.0,1.0,45,12,33,26.666666666666668,"26,7%"
1h,DL,2.0,range,lower_wick,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.0,sma80,pos_in_range_n,0.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.0,ma_gap_pct,upper_wick_pct,1.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.0,rsi,pos_in_range_n,1.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,sma8,slope_strength,2.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,dist_to_sma80_pct,range_pct,0.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,slope_strength,rolling_high_20,2.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,range,bars_since_new_high,0.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,range,context_bars_since_extreme,0.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,range_pct,lower_wick,1.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,range_pct,ret_3_pct,1.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,body_pct,dist_to_high_n_pct,0.0,3.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,lower_wick,vol_z,0.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,1.5,ret_1_pct,dist_to_high_n_pct,0.0,3.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,sma80,range_pct,0.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,sma80,bars_since_new_high,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,sma80,context_bars_since_extreme,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,ma_gap_pct,dist_to_high_n_pct,3.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,dist_to_sma80_pct,atr_pct,3.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,dist_to_sma80_pct,lower_wick_pct,3.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,slope_strength,atr,1.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,atr_pct,pos_in_range_n,1.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,range,vol_z,0.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,range_pct,upper_wick_pct,2.0,3.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,body,body_pct,2.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,body,ret_1_pct,2.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,body,rolling_high_20,1.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,body,pos_in_range_n,2.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,body_pct,clv,1.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,body_pct,vol_z,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,upper_wick,vol_z,0.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,clv,ret_1_pct,0.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,ret_1_pct,vol_z,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,ret_3_pct,ret_5_pct,3.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,rolling_high_20,bars_since_new_high,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,rolling_high_20,context_bars_since_extreme,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,rolling_low_20,bars_since_new_high,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,rolling_low_20,context_bars_since_extreme,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,pos_in_range_n,dist_to_low_n_pct,1.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,dist_to_high_n_pct,vol_z,2.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,sma8,dist_to_sma80_pct,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,dist_to_sma80_pct,rolling_high_20,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,dist_to_sma80_pct,rolling_low_20,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,slope_strength,range_pct,1.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,slope_strength,lower_wick,3.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,range,body,1.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,range,upper_wick,1.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,body_pct,upper_wick_pct,3.0,3.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,body_pct,rsi,2.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,body_pct,vol_z,0.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,upper_wick,lower_wick,3.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,upper_wick,dist_to_high_n_pct,3.0,3.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,lower_wick,lower_wick_pct,1.0,1.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,upper_wick_pct,ret_1_pct,3.0,3.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,upper_wick_pct,ret_3_pct,3.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_1_pct,rsi,2.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_1_pct,vol_z,0.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_3_pct,rsi,3.0,3.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,ret_3_pct,dist_to_low_n_pct,3.0,3.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,rsi,pos_in_range_n,2.0,2.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,rsi,pullback_from_new_high_pct,2.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,rsi,context_pullback_pct,2.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,pos_in_range_n,vol_z,3.0,3.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,3.0,dist_to_high_n_pct,dist_to_low_n_pct,0.0,0.0,30,8,22,26.666666666666668,"26,7%"
1h,PFR,2.0,sma80,after_new_high_flag,0.0,1.0,94,25,69,26.595744680851062,"26,6%"
1h,PFR,2.0,sma80,context_after_extreme_flag,0.0,1.0,94,25,69,26.595744680851062,"26,6%"
1h,PFR,2.0,rolling_low_20,after_new_high_flag,0.0,1.0,94,25,69,26.595744680851062,"26,6%"
1h,PFR,2.0,rolling_low_20,context_after_extreme_flag,0.0,1.0,94,25,69,26.595744680851062,"26,6%"
1h,PFR,3.0,ma_gap_pct,dist_to_sma80_pct,0.0,0.0,79,21,58,26.582278481012654,"26,6%"
1h,PFR,2.0,sma80,lower_wick,0.0,0.0,64,17,47,26.5625,"26,6%"
1h,PFR,2.0,lower_wick,rolling_low_20,0.0,0.0,64,17,47,26.5625,"26,6%"
1h,PFR,3.0,atr,upper_wick,0.0,0.0,49,13,36,26.53061224489796,"26,5%"
1h,PFR,1.0,ma_gap_pct,range_pct,3.0,2.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,1.5,sma8,dist_to_sma80_pct,0.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,1.5,dist_to_sma80_pct,rolling_high_20,0.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,1.5,dist_to_sma80_pct,rolling_low_20,0.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,1.5,atr,body_pct,0.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,1.5,atr,upper_wick_pct,0.0,1.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,1.5,atr,ret_1_pct,0.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,1.5,range,upper_wick_pct,0.0,1.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,1.5,range_pct,vol_z,1.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,2.0,sma8,lower_wick_pct,0.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,2.0,sma80,dist_to_high_n_pct,2.0,2.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,2.0,range_pct,body,2.0,1.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,2.0,lower_wick_pct,rolling_high_20,0.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,2.0,ret_3_pct,pos_in_range_n,0.0,1.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,2.0,vol_z,bars_since_new_high,2.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,2.0,vol_z,context_bars_since_extreme,2.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,sma8,body,3.0,2.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,sma80,body,3.0,2.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,ma_gap_pct,pos_in_range_n,3.0,3.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,ma_gap_pct,bars_since_new_high,2.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,ma_gap_pct,context_bars_since_extreme,2.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,atr_pct,body,3.0,3.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,body,rolling_high_20,2.0,3.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,body,rolling_low_20,2.0,3.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,body_pct,lower_wick_pct,3.0,3.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,body_pct,dist_to_low_n_pct,3.0,3.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,lower_wick_pct,ret_1_pct,3.0,3.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,clv,bars_since_new_high,2.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,clv,context_bars_since_extreme,2.0,0.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,3.0,ret_1_pct,dist_to_low_n_pct,3.0,3.0,34,9,25,26.47058823529412,"26,5%"
1h,PFR,2.0,atr,body,0.0,0.0,53,14,39,26.41509433962264,"26,4%"
1h,PFR,3.0,pos_in_range_n,pullback_from_new_high_pct,0.0,3.0,53,14,39,26.41509433962264,"26,4%"
1h,PFR,3.0,pos_in_range_n,context_pullback_pct,0.0,3.0,53,14,39,26.41509433962264,"26,4%"
1h,PFR,3.0,dist_to_sma80_pct,atr,0.0,0.0,38,10,28,26.31578947368421,"26,3%"
1h,PFR,3.0,atr_pct,rolling_high_20,3.0,1.0,38,10,28,26.31578947368421,"26,3%"
1h,PFR,3.0,upper_wick,lower_wick,3.0,3.0,38,10,28,26.31578947368421,"26,3%"
1h,PFR,2.0,sma80,upper_wick,0.0,0.0,42,11,31,26.190476190476193,"26,2%"
1h,PFR,2.0,sma80,bars_since_new_high,2.0,0.0,42,11,31,26.190476190476193,"26,2%"
1h,PFR,2.0,sma80,context_bars_since_extreme,2.0,0.0,42,11,31,26.190476190476193,"26,2%"
1h,PFR,2.0,upper_wick,bars_since_new_high,2.0,0.0,42,11,31,26.190476190476193,"26,2%"
1h,PFR,2.0,upper_wick,context_bars_since_extreme,2.0,0.0,42,11,31,26.190476190476193,"26,2%"
1h,PFR,3.0,slope_strength,atr_pct,3.0,3.0,42,11,31,26.190476190476193,"26,2%"
1h,PFR,3.0,lower_wick_pct,bars_since_new_high,2.0,0.0,42,11,31,26.190476190476193,"26,2%"
1h,PFR,3.0,lower_wick_pct,context_bars_since_extreme,2.0,0.0,42,11,31,26.190476190476193,"26,2%"
1h,PFR,2.0,sma80,rolling_low_20,0.0,0.0,92,24,68,26.08695652173913,"26,1%"
1h,PFR,3.0,ma_gap_pct,atr_pct,3.0,3.0,46,12,34,26.08695652173913,"26,1%"
1h,PFR,3.0,atr_pct,range,0.0,0.0,46,12,34,26.08695652173913,"26,1%"
1h,PFR,3.0,range_pct,vol_z,3.0,3.0,50,13,37,26.0,"26,0%"
1h,PFR,3.0,atr,lower_wick,3.0,3.0,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,range_pct,body,3.0,3.0,54,14,40,25.925925925925924,"25,9%"
1h,PFR,3.0,lower_wick,after_new_high_flag,1.0,1.0,89,23,66,25.842696629213485,"25,8%"
1h,PFR,3.0,lower_wick,context_after_extreme_flag,1.0,1.0,89,23,66,25.842696629213485,"25,8%"
1h,PFR,3.0,dist_to_high_n_pct,after_new_high_flag,1.0,1.0,89,23,66,25.842696629213485,"25,8%"
1h,PFR,3.0,dist_to_high_n_pct,context_after_extreme_flag,1.0,1.0,89,23,66,25.842696629213485,"25,8%"
1h,PFR,3.0,dist_to_low_n_pct,after_new_high_flag,1.0,1.0,89,23,66,25.842696629213485,"25,8%"
1h,PFR,3.0,dist_to_low_n_pct,context_after_extreme_flag,1.0,1.0,89,23,66,25.842696629213485,"25,8%"
1h,PFR,3.0,vol_z,after_new_high_flag,2.0,1.0,89,23,66,25.842696629213485,"25,8%"
1h,PFR,3.0,vol_z,context_after_extreme_flag,2.0,1.0,89,23,66,25.842696629213485,"25,8%"
1h,PFR,3.0,atr_pct,range_pct,0.0,0.0,62,16,46,25.806451612903224,"25,8%"
1h,DL,3.0,body,body_pct,0.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,DL,3.0,body,ret_1_pct,0.0,3.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.0,sma8,pos_in_range_n,0.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.0,slope_strength,body_pct,1.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.0,slope_strength,ret_1_pct,1.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.0,lower_wick,dist_to_low_n_pct,1.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.0,rolling_high_20,pos_in_range_n,0.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.0,rolling_low_20,pos_in_range_n,0.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.5,sma80,slope_strength,2.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.5,range,vol_z,0.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.5,range_pct,pos_in_range_n,2.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.5,upper_wick,vol_z,0.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.5,clv,ret_3_pct,2.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.5,rsi,bars_since_new_high,1.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,1.5,rsi,context_bars_since_extreme,1.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,sma8,slope_strength,3.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,sma80,slope_strength,3.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,ma_gap_pct,slope_strength,1.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,slope_strength,range_pct,1.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,slope_strength,rolling_high_20,1.0,3.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,slope_strength,rolling_low_20,1.0,3.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,atr_pct,vol_z,1.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,range,lower_wick_pct,2.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,range_pct,ret_3_pct,2.0,3.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,body_pct,bars_since_new_high,2.0,3.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,body_pct,context_bars_since_extreme,2.0,3.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,upper_wick,upper_wick_pct,1.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,ret_1_pct,bars_since_new_high,2.0,3.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,ret_1_pct,context_bars_since_extreme,2.0,3.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,ret_3_pct,dist_to_low_n_pct,2.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,pos_in_range_n,pullback_from_new_high_pct,2.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,2.0,pos_in_range_n,context_pullback_pct,2.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,sma8,lower_wick_pct,0.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,ma_gap_pct,slope_strength,2.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,slope_strength,dist_to_low_n_pct,1.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,atr_pct,upper_wick_pct,1.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,atr_pct,dist_to_high_n_pct,2.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,range,lower_wick,2.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,range,ret_3_pct,2.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,range_pct,body_pct,1.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,range_pct,body_pct,1.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,range_pct,ret_1_pct,1.0,1.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,range_pct,ret_1_pct,1.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,range_pct,dist_to_high_n_pct,1.0,2.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,body,lower_wick,1.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,body,clv,1.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,body_pct,bars_since_new_high,2.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,body_pct,context_bars_since_extreme,2.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,lower_wick_pct,rolling_high_20,0.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,ret_1_pct,bars_since_new_high,2.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,ret_1_pct,context_bars_since_extreme,2.0,0.0,31,8,23,25.806451612903224,"25,8%"
1h,PFR,3.0,upper_wick,upper_wick_pct,3.0,3.0,66,17,49,25.757575757575758,"25,8%"
1h,PFR,1.5,body_pct,clv,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,1.5,lower_wick_pct,vol_z,1.0,1.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,1.5,clv,ret_1_pct,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,1.5,pos_in_range_n,pullback_from_new_high_pct,2.0,1.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,1.5,pos_in_range_n,context_pullback_pct,2.0,1.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,sma8,atr_pct,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,sma80,atr_pct,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,sma80,lower_wick_pct,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,dist_to_sma80_pct,ret_3_pct,0.0,2.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,dist_to_sma80_pct,ret_3_pct,3.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,atr_pct,rolling_high_20,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,atr_pct,rolling_low_20,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,atr_pct,bars_since_new_high,3.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,atr_pct,context_bars_since_extreme,3.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,range,upper_wick,1.0,2.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,body,rolling_high_20,1.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,lower_wick,bars_since_new_high,1.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,lower_wick,context_bars_since_extreme,1.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,lower_wick_pct,rolling_low_20,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,lower_wick_pct,bars_since_new_high,1.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,2.0,lower_wick_pct,context_bars_since_extreme,1.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,dist_to_sma80_pct,pos_in_range_n,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,dist_to_sma80_pct,pos_in_range_n,3.0,3.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,atr,lower_wick_pct,3.0,3.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,atr,pullback_from_new_high_pct,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,atr,context_pullback_pct,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,range_pct,body_pct,0.0,1.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,range_pct,ret_1_pct,0.0,1.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,lower_wick_pct,pullback_from_new_high_pct,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,lower_wick_pct,context_pullback_pct,0.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,ret_3_pct,dist_to_high_n_pct,0.0,3.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,dist_to_low_n_pct,bars_since_new_high,1.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,dist_to_low_n_pct,context_bars_since_extreme,1.0,0.0,35,9,26,25.71428571428571,"25,7%"
1h,PFR,3.0,after_new_high_flag,context_after_extreme_flag,1.0,1.0,358,92,266,25.69832402234637,"25,7%"
1h,DL,3.0,sma80,rolling_high_20,1.0,1.0,39,10,29,25.64102564102564,"25,6%"
1h,DL,3.0,rolling_high_20,rolling_low_20,1.0,1.0,39,10,29,25.64102564102564,"25,6%"
1h,PFR,2.0,sma8,upper_wick,0.0,1.0,39,10,29,25.64102564102564,"25,6%"
1h,PFR,2.0,slope_strength,ret_5_pct,2.0,2.0,39,10,29,25.64102564102564,"25,6%"
1h,PFR,2.0,upper_wick,rolling_high_20,1.0,0.0,39,10,29,25.64102564102564,"25,6%"
1h,PFR,3.0,sma8,atr_pct,1.0,3.0,39,10,29,25.64102564102564,"25,6%"
