timeframe,symbol,setup,side,signal_time,entry_time,exit_time,signal_idx,entry_idx,exit_idx,entry,stop,risk,rr,tp,outcome,exit_reason,fill_delay,bars_in_trade,sma8,sma80,ma_gap_pct,dist_to_sma80_pct,slope_strength,atr,atr_pct,range,range_pct,body,body_pct,upper_wick,lower_wick,upper_wick_pct,lower_wick_pct,clv,ret_1_pct,ret_3_pct,ret_5_pct,rsi,rolling_high_20,rolling_low_20,pos_in_range_n,dist_to_high_n_pct,dist_to_low_n_pct,vol_z,bars_since_new_high,pullback_from_new_high_pct,after_new_high_flag,context_bars_since_extreme,context_pullback_pct,context_after_extreme_flag
1h,BTC_USDT,DL,long,2024-03-31T21:00:00+00:00,2024-03-31T22:00:00+00:00,2024-04-01T03:00:00+00:00,33493,33494,33499,71052.8,70710.9,341.90000000000873,2.0,71736.60000000002,loss,sl,1,6,70767.6125,70258.075,0.7252369211652979,0.955797607605971,0.04797009993008382,318.4953435543231,0.4490302265264756,341.6999999999971,0.4817452798267537,5.899999999994179,0.008318106968027704,117.19999999999709,218.60000000000582,0.165234260449794,0.308192912408932,0.6397424641498616,-0.00831741511654327,-0.0638253805218314,0.5454689785781452,64.2237651622024,71380.0,69819.3,0.7114115461011117,0.6349958268480214,1.5653549434932703,2.3217467255658546,3.0,0.630989072569339,1,3.0,0.630989072569339,1
1h,BTC_USDT,PFR,long,2024-04-05T18:00:00+00:00,2024-04-05T19:00:00+00:00,2024-04-06T22:00:00+00:00,33610,33611,33638,67732.40000000001,67326.5,405.90000000000873,2.0,68544.20000000003,win,tp,1,28,67532.7125,66604.03375,1.3943280875236657,1.540396567948105,0.10599955640987727,706.0381524902398,1.0439718357093595,405.6999999999971,0.5998817093006019,174.5,0.25802158805263936,102.30000000000291,128.89999999999418,0.1512642318497751,0.19059588939818745,0.7478432339166782,0.2586890616776971,-0.8359225279728433,0.20446867776922062,52.356582855800134,68769.2,65966.0,0.5936073059360737,1.6844595593671403,2.4604465473902115,-0.5963352110340148,24.0,2.444020350728392,1,24.0,2.444020350728392,1
1h,BTC_USDT,PFR,long,2024-04-18T18:00:00+00:00,2024-04-18T19:00:00+00:00,2024-04-19T01:00:00+00:00,33922,33923,33929,63193.6,62268.3,925.2999999999956,2.0,65044.19999999999,loss,sl,1,7,63014.4375,62798.973750000005,0.34310075011376334,0.43794704527316475,0.25446301170054225,803.7872766466272,1.274355957520733,925.0999999999985,1.4666899197767678,318.90000000000146,0.505596600818089,119.5,486.6999999999971,0.18945999936582428,0.7716333195928545,0.8708247756999241,0.5081658701842517,-0.6301792860068711,0.49999840663350614,57.37028120802319,64099.6,60767.2,0.6922338254711324,1.6260265719630886,3.65729143545677,0.34917503556361706,3.0,1.6000099844616793,1,3.0,1.6000099844616793,1
1h,BTC_USDT,DL,long,2024-04-21T04:00:00+00:00,2024-04-21T05:00:00+00:00,2024-04-21T09:00:00+00:00,33980,33981,33985,65168.0,64803.5,364.5,2.0,65897.0,loss,sl,1,5,64908.5375,63481.07125,2.2486486473713967,2.4393551014626236,0.0651626336314428,473.4243460921826,0.7280136216310459,364.3000000000029,0.5602064290723039,104.30000000000291,0.1603885000061555,34.0,226.0,0.052283883031727096,0.3475340460344213,0.6203678287125945,-0.16013166722705918,0.1754583251817321,0.20416936966367594,59.52747094110833,65678.7,63244.0,0.7333963116605745,0.9981608375262935,2.7458265159250534,-0.6102322546755566,1.0,0.988296053362808,1,1.0,0.988296053362808,1
1h,BTC_USDT,DL,long,2024-04-22T09:00:00+00:00,2024-04-22T10:00:00+00:00,2024-04-22T11:00:00+00:00,34009,34010,34011,66035.70000000001,65774.5,261.20000000001164,2.0,66558.10000000003,loss,sl,1,2,65820.8125,64517.89874999999,2.0194609174248828,2.1626576144499814,0.24251591486986798,477.01026637362713,0.7236945958831117,261.0,0.3959753129873835,21.60000000000582,0.032770370729999186,100.80000000000291,138.59999999999127,0.1529283967399594,0.21027654551742486,0.5310344827585872,-0.03275963527606951,-0.536602443382117,0.31152742795832467,62.6884217786575,66449.0,64214.2,0.7602470019688553,0.8128872517189318,2.57763240140063,-0.6465668845151968,2.0,0.8063326761877574,1,2.0,0.8063326761877574,1
1h,BTC_USDT,PFR,long,2024-04-22T19:00:00+00:00,2024-04-22T20:00:00+00:00,2024-04-23T07:00:00+00:00,34019,34020,34031,66585.40000000001,66094.9,490.50000000001455,2.0,67566.40000000004,loss,sl,1,12,66180.05,64839.5375,2.0674306938108624,2.544994248301044,0.11911619393680088,481.8814816310115,0.7247460608650838,490.3000000000029,0.7374074480709086,188.59999999999127,0.2836529567737428,95.60000000000582,206.10000000000582,0.14378166843887974,0.30997282285828603,0.8050173363246884,0.2844598355079997,0.5574619901967726,0.7421223365490004,66.01752707058674,66817.3,64480.4,0.8598142838803519,0.4927078931022487,3.021971824207352,0.26092277729235164,2.0,0.49029218480843406,1,2.0,0.49029218480843406,1
1h,BTC_USDT,PFR,long,2024-04-24T06:00:00+00:00,2024-04-24T07:00:00+00:00,2024-04-24T08:00:00+00:00,34054,34055,34056,66773.1,66520.7,252.40000000000873,2.0,67277.90000000002,loss,sl,1,2,66666.95,65846.07,1.2466651388609677,1.3699071182228473,0.07769884086588667,373.1658974208258,0.5590659470768842,252.1999999999971,0.37783847030851375,41.30000000000291,0.06187442039549127,24.89999999999418,186.0,0.03730443263552697,0.2786596172774955,0.9012688342585469,0.061912728537416584,0.24389621194942368,0.06476285850067764,55.47534922483838,67096.0,65763.2,0.738970588235299,0.5212133379077369,1.4755476185839127,-0.7565662869443985,31.0,0.7005459765839929,1,31.0,0.7005459765839929,1
1h,BTC_USDT,PFR,long,2024-05-07T14:00:00+00:00,2024-05-07T15:00:00+00:00,2024-05-07T18:00:00+00:00,34374,34375,34378,64046.1,63013.8,1032.2999999999956,2.0,66110.69999999998,loss,sl,1,4,63787.5125,63732.46125000001,0.08637866625618434,0.40456424393934,0.011700992181620705,553.3008845657773,0.8646636827234399,1032.0999999999985,1.612900705263139,802.3000000000029,1.253783776603646,55.69999999999709,174.09999999999854,0.08704444267333812,0.27207248598615497,0.9460323612053123,1.2697031081851051,0.8161040327828051,-0.1585223717817663,53.99703207073078,64392.2,62663.2,0.7675534991324499,0.6280639409410397,2.0739080766928826,1.2700713423550625,6.0,0.6241439180521774,1,6.0,0.6241439180521774,1
1h,BTC_USDT,PFR,long,2024-05-10T01:00:00+00:00,2024-05-10T02:00:00+00:00,2024-05-10T14:00:00+00:00,34433,34434,34446,62943.9,62633.5,310.40000000000146,2.0,63564.700000000004,loss,sl,1,13,62712.762500000004,62566.248750000006,0.23417378047616805,0.454799921179543,0.18593637630707993,487.2256607014282,0.775209958666283,310.20000000000437,0.4935498036620128,32.30000000000291,0.05139154951090982,93.0,184.90000000000146,0.14796947691994375,0.29418877723115927,0.7001934235976831,0.05141797400447512,-0.6353878964850401,0.4325656238964193,60.788504578947105,63428.8,60551.3,0.799131190269331,0.9196382544056717,3.6586646470689312,-0.8392027407052658,3.0,0.9112579774487298,1,3.0,0.9112579774487298,1
1h,BTC_USDT,PFR,long,2024-05-16T11:00:00+00:00,2024-05-16T12:00:00+00:00,2024-05-16T12:00:00+00:00,34587,34588,34588,66571.6,65970.7,600.9000000000087,2.0,67773.40000000002,loss,sl,1,1,66096.325,63205.94375,4.572957982294187,5.186151895722617,0.10094549206650469,434.2271067915217,0.6531312194253371,600.6999999999971,0.9035270193234709,352.8999999999942,0.5308052024625424,87.60000000000582,160.1999999999971,0.13176122339394325,0.2409605934669854,0.8541701348426731,0.5336377795587488,0.33957702286031566,0.8335570408724902,76.47173053251463,66644.0,64681.5,0.9184203821656022,0.24081018111152602,2.711032295036835,-0.41366233165130323,11.0,0.2402316787707908,1,11.0,0.2402316787707908,1
1h,BTC_USDT,PFR,long,2024-05-16T13:00:00+00:00,2024-05-16T14:00:00+00:00,2024-05-16T14:00:00+00:00,34589,34590,34590,66334.20000000001,65740.79999999999,593.4000000000233,2.0,67521.00000000006,loss,sl,1,1,66188.1,63336.96875,4.501527790592292,4.6780439741205555,0.10318643014545395,477.0856175906495,0.719587235562421,593.2000000000116,0.8947223148149721,323.09999999999127,0.48733105178136216,34.20000000001164,235.90000000000873,0.051583788210859516,0.3558074748227505,0.9423465947403726,0.48971759770100043,0.2554021563260678,0.0618784797212113,66.9661952078946,66776.4,64919.3,0.7434171557805168,0.7187039497797132,2.0823560819850275,0.2183388801954526,1.0,0.713575454801397,1,1.0,0.713575454801397,1
1h,BTC_USDT,PFR,long,2024-05-17T18:00:00+00:00,2024-05-17T19:00:00+00:00,2024-05-19T19:00:00+00:00,34618,34619,34667,66817.0,66161.09999999999,655.9000000000087,2.0,68128.80000000002,loss,sl,1,49,66594.6,64526.34125,3.2052936985637754,3.5016067953488763,0.06015500300962616,499.6001874501577,0.7480634917155409,655.6999999999971,0.9817955313854099,108.5,0.16245968454372037,31.09999999999127,516.1000000000058,0.04656678515491507,0.7727690616867744,0.9525697727619469,0.1627240455147394,-0.5654680372095267,1.3154082225529384,60.09613949924516,67400.6,65061.5,0.7371638664443584,0.9205549682717027,2.5818362586058754,0.9423594473725017,3.0,0.9121580520054761,1,3.0,0.9121580520054761,1
1h,BTC_USDT,DL,long,2024-05-20T14:00:00+00:00,2024-05-20T15:00:00+00:00,2024-05-20T16:00:00+00:00,34686,34687,34688,67078.90000000001,66717.09999999999,361.80000000001746,2.0,67802.50000000004,win,tp,1,2,66920.75,66800.07375000001,0.18065286941391964,0.2437516021454747,0.06535335237870088,381.485274469609,0.5696964654601414,361.6000000000058,0.540000507743849,101.10000000000582,0.15097912426135343,14.80000000000291,245.6999999999971,0.02210179069305976,0.3669195927894358,0.6794800884955562,-0.1507515209352328,-0.01657359572372341,0.14536600977781422,53.75178416767277,67328.8,65842.0,0.7539009954264138,0.5464219739587275,1.6739119721517353,0.7265049358264862,4.0,0.5434524304606776,1,4.0,0.5434524304606776,1
1h,BTC_USDT,DL,long,2024-06-03T10:00:00+00:00,2024-06-03T11:00:00+00:00,2024-06-03T11:00:00+00:00,35018,35019,35019,69231.90000000001,68913.09999999999,318.80000000001746,2.0,69869.50000000004,loss,sl,1,1,68871.72499999999,67977.81125,1.3150081380415033,1.4417774446952283,0.0901999625858634,342.77625374788727,0.4970804704724003,318.6000000000058,0.4620210302227966,92.10000000000582,0.13355975167458092,181.8000000000029,44.69999999999709,0.26363911894069125,0.06482215960752444,0.14030131826740827,-0.13338160753078032,0.011457577955020781,0.3069229303430454,63.94866330709786,69385.0,67313.0,0.7938706563706536,0.6193634086884982,2.3853684639468344,-0.19203507288483426,2.0,0.6155509115803212,1,2.0,0.6155509115803212,1
1h,BTC_USDT,PFR,long,2024-06-07T08:00:00+00:00,2024-06-07T09:00:00+00:00,2024-06-07T11:00:00+00:00,35112,35113,35115,71242.0,71084.9,157.10000000000582,2.0,71556.20000000001,win,tp,1,3,71119.425,70682.34874999999,0.6183669016799797,0.6777523079975524,0.04140236139256497,302.0144223536559,0.42440764565291844,156.89999999999418,0.2204847009755207,13.5,0.0189709589749499,80.5,62.89999999999418,0.11312312573951609,0.08839061626105471,0.4869343530911218,0.018974558630691085,-0.22783386774980485,0.1809020890319868,53.25988542325209,71714.2,70108.5,0.6557264744348235,0.7768256386186935,1.4795942744240476,-0.8693354329828156,17.0,0.7708375747062687,1,17.0,0.7708375747062687,1
1h,BTC_USDT,DL,long,2024-06-12T16:00:00+00:00,2024-06-12T17:00:00+00:00,2024-06-12T18:00:00+00:00,35240,35241,35242,69787.6,69283.29999999999,504.30000000001746,2.0,70796.20000000004,loss,sl,1,2,68940.5125,68647.41500000001,0.42696072386700784,1.4070231195158545,0.39751742842242976,482.68018386246126,0.6933735131971351,504.1000000000058,0.7241432312503584,124.59999999999127,0.1789887851890246,49.60000000000582,329.90000000000873,0.07125075237060421,0.4739036936907297,0.6544336441182402,-0.17866898773836182,0.4160121399381822,2.689629738899546,70.60393292406867,70019.0,66919.7,0.8690994740747922,0.582790932192551,3.869375535996721,0.45593641240455896,1.0,0.5794141590139777,1,1.0,0.5794141590139777,1
1h,BTC_USDT,DL,long,2024-06-30T12:00:00+00:00,2024-06-30T13:00:00+00:00,2024-06-30T20:00:00+00:00,35668,35669,35676,61660.1,61331.4,328.6999999999971,2.0,62317.49999999999,win,tp,1,8,61378.525,61167.222499999996,0.34545053929824143,0.5352172072223851,0.14724870151201924,224.64502220823368,0.3653085347465203,328.5,0.5341932462362549,61.0,0.09919570173641264,104.40000000000146,163.09999999999854,0.1697710042833053,0.26522654021653697,0.49649923896498793,-0.09909740137371559,-0.041449867604248514,-0.06321759691875206,64.45390615741749,61797.0,60705.0,0.7230769230769217,0.49175049516543157,1.2840151818208405,0.8339815335356262,5.0,0.4893441429195616,1,5.0,0.4893441429195616,1
1h,BTC_USDT,DL,long,2024-06-30T21:00:00+00:00,2024-06-30T22:00:00+00:00,2024-06-30T22:00:00+00:00,35677,35678,35678,62010.799999999996,61826.0,184.79999999999563,2.0,62380.39999999999,win,tp,1,1,61823.424999999996,61245.067500000005,0.9443331905871292,1.121122937777793,0.0450496272506672,254.1561624286813,0.41038137565847754,184.59999999999854,0.2980702935653285,50.0,0.0807340990155284,29.0,105.59999999999854,0.04682577742900647,0.17051041712079362,0.5720476706392166,-0.08066897164807907,-0.20255440930494473,0.5417383681288301,66.00671485407725,62397.8,60705.0,0.7246573724007532,0.7526032710227651,1.980730385246969,-0.0034279126159784627,1.0,0.7469814640900894,1,1.0,0.7469814640900894,1
1h,BTC_USDT,PFR,long,2024-07-07T01:00:00+00:00,2024-07-07T02:00:00+00:00,2024-07-07T04:00:00+00:00,35825,35826,35828,58300.1,57819.9,480.1999999999971,2.0,59260.49999999999,loss,sl,1,3,57961.375,57252.88125,1.2374813887641707,1.4785609588862447,0.035951317913789756,427.6815903062556,0.7361204940261957,480.0,0.8261703218966117,189.3000000000029,0.32582092069798124,200.59999999999854,90.09999999999854,0.34527034702595644,0.15507905417267398,0.5820833333333364,0.32688598361945154,0.02306924215818018,0.2680169335618432,65.64264016481607,58467.2,56322.3,0.8285234742878471,0.6330530091532712,3.0587234980051403,-0.3584865274667654,2.0,0.6290706584204403,1,2.0,0.6290706584204403,1
1h,BTC_USDT,DL,long,2024-07-09T07:00:00+00:00,2024-07-09T08:00:00+00:00,2024-07-09T13:00:00+00:00,35879,35880,35885,57528.9,56999.8,529.0999999999985,2.0,58587.1,loss,sl,1,6,57061.225000000006,56874.646250000005,0.32805258986555996,0.40080029508753784,0.09110793554060363,615.120608318649,1.0772199660236994,528.9000000000015,0.9262275272929804,343.20000000000437,0.6010234210001022,83.0,102.69999999999709,0.14535240076633987,0.17985170552653834,0.19417659292871395,-0.5974327104853683,-0.2754089657232006,-0.23620754117035236,55.14849665995673,57737.7,54894.5,0.7766249296567251,1.1122085509241235,3.8668992305078906,-0.5516321283140261,1.0,1.0999745400319003,1,1.0,1.0999745400319003,1
1h,BTC_USDT,PFR,long,2024-07-13T17:00:00+00:00,2024-07-13T18:00:00+00:00,2024-07-13T22:00:00+00:00,35985,35986,35990,58685.9,58538.9,147.0,2.0,58979.9,loss,sl,1,5,58640.5875,57827.61749999999,1.4058507598034944,1.483862792721841,0.006709470961409679,337.413910460782,0.574950815038045,146.8000000000029,0.250146117367609,91.89999999999418,0.1565969222485106,0.10000000000582077,54.80000000000291,0.0001703992625219104,0.0933787958565765,0.9993188010898786,0.15684253282770566,-0.16178752245632477,-0.09788366993966902,60.38553836109438,58949.4,57550.2,0.8115351629502547,0.44934285524413,1.9348836258236677,-0.020123778178599453,1.0,0.4473327972803869,1,1.0,0.4473327972803869,1
1h,BTC_USDT,PFR,long,2024-07-15T00:00:00+00:00,2024-07-15T01:00:00+00:00,2024-07-15T03:00:00+00:00,36016,36017,36019,61294.2,60622.5,671.6999999999971,2.0,62637.59999999999,win,tp,1,3,60495.7125,58568.853749999995,3.289903466823451,4.469860825985532,0.22676459628547335,468.73783922277124,0.766076734234788,671.5,1.0974589290500565,420.70000000000437,0.6875665993318891,107.29999999999563,143.5,0.17536462112742557,0.23452770859074176,0.8402084884586811,0.6923268072165367,-0.11965373873041862,2.171615210824518,67.55328548494091,61408.2,59437.9,0.8876313251789095,0.3618427503971349,2.8582962338282134,0.24362037250378027,3.0,0.36053816916958026,1,3.0,0.36053816916958026,1
1h,BTC_USDT,PFR,long,2024-07-17T03:00:00+00:00,2024-07-17T04:00:00+00:00,2024-07-17T07:00:00+00:00,36067,36068,36071,65765.8,65347.5,418.3000000000029,2.0,66602.40000000001,loss,sl,1,4,65127.325,62350.63625,4.453344692212332,5.311996715991802,0.10232217073011009,616.6650168215017,0.9391405117692415,418.09999999999854,0.6367389705266439,78.59999999999127,0.11970266224202063,103.0,236.50000000000728,0.1568622673146246,0.3601740409699986,0.7536474527624961,0.1198461212397417,0.2934141431421011,1.683295728888723,67.33795264361089,66094.0,62350.0,0.8848023504273497,0.6568417076970684,5.0450255624578295,-1.8121149363149895,2.0,0.6525554513269025,1,2.0,0.6525554513269025,1
1h,BTC_USDT,PFR,long,2024-07-18T05:00:00+00:00,2024-07-18T06:00:00+00:00,2024-07-18T14:00:00+00:00,36093,36094,36102,64835.1,64355.6,479.5,2.0,65794.1,loss,sl,1,9,64511.275,63967.38250000001,0.8502653676660827,1.1756264999587789,0.026189983219875902,495.7840241879022,0.7660516385935318,479.3000000000029,0.7405816493972486,174.5,0.2696254909656146,115.59999999999854,189.20000000000437,0.1786172306912588,0.2923389277403752,0.7588149384519135,0.27035443543952375,0.0892336576366004,0.4851964618697746,52.187810869180105,65372.7,63823.1,0.5784073309241119,1.0094345744861597,1.3849015905586313,-1.0108414680141455,28.0,2.0797651829212915,1,28.0,2.0797651829212915,1
1h,BTC_USDT,DL,long,2024-07-26T05:00:00+00:00,2024-07-26T06:00:00+00:00,2024-07-26T13:00:00+00:00,36285,36286,36293,67082.6,66839.9,242.70000000001164,2.0,67568.00000000003,win,tp,1,8,66510.8125,65847.82375000001,1.006849903676565,1.5977388318774675,0.20270957056737443,522.1577762452592,0.7805060639033232,242.5,0.3624818572225071,145.40000000000873,0.21733963727899255,37.19999999999709,59.89999999999418,0.05560546428320086,0.08953675566031367,0.2470103092783265,-0.21686829650998662,-0.11809671688142176,0.8160232917008292,69.44200275533012,67464.4,63456.6,0.8591496581665751,0.8437979727921867,5.146943418450545,-1.2439907894109428,2.0,0.836737597903487,1,2.0,0.836737597903487,1
1h,BTC_USDT,PFR,long,2024-07-28T21:00:00+00:00,2024-07-28T22:00:00+00:00,2024-07-29T00:00:00+00:00,36349,36350,36352,68052.8,67776.7,276.1000000000058,2.0,68605.00000000001,win,tp,1,3,67901.5625,67432.95875,0.6949179728822068,0.8407479969874359,0.009172807607074292,362.5189847235087,0.533116938000657,275.8999999999942,0.40573589078806616,14.0,0.020588265570978783,52.80000000000291,209.09999999999127,0.07764717301055282,0.30750045220653455,0.8086263138818267,0.02059250521064815,-0.30304985148066343,0.5228675077092237,52.752379164004736,68299.8,67037.0,0.7625118783655306,0.4410300603383369,1.4160314941639536,2.207884051772174,31.0,1.9915914427003127,1,31.0,1.9915914427003127,1
1h,BTC_USDT,PFR,long,2024-08-07T06:00:00+00:00,2024-08-07T07:00:00+00:00,2024-08-07T07:00:00+00:00,36574,36575,36575,56968.1,56662.3,305.79999999999563,2.0,57579.69999999999,loss,sl,1,1,56664.649999999994,56458.07125,0.3658976394805434,0.6224597160676103,0.13952331916316302,764.6428270087182,1.3459770408271823,305.59999999999854,0.5379381969564924,43.5,0.0765717001557838,158.5,103.59999999999854,0.2790026316021088,0.1823638651985998,0.48134816753926457,0.07663037733853795,-0.030091541637189412,-0.2021972925589255,57.655806434293126,57249.0,54304.6,0.8507335959788073,0.7736382119187811,4.409297740694781,-1.3272945731048538,4.0,0.7676989991091547,1,4.0,0.7676989991091547,1
1h,BTC_USDT,PFR,long,2024-08-07T12:00:00+00:00,2024-08-07T13:00:00+00:00,2024-08-07T13:00:00+00:00,36580,36581,36581,57306.2,56792.1,514.0999999999985,2.0,58334.399999999994,loss,sl,1,1,57076.6875,56193.192500000005,1.57224560608475,1.900421478989637,0.05304648356388544,677.7640607457258,1.1836378636556506,513.9000000000015,0.8974679145178864,323.09999999999854,0.5642574103536233,45.0,145.8000000000029,0.07858738305760804,0.2546231211066552,0.9124343257443085,0.5674593417401397,-0.10171076459279949,0.6369214059372297,60.014041173644365,57695.8,55524.8,0.7997696913864558,0.7591541203365013,3.032250515620545,0.6178282608179009,2.0,0.7534343921048055,1,2.0,0.7534343921048055,1
1h,BTC_USDT,PFR,long,2024-08-08T09:00:00+00:00,2024-08-08T10:00:00+00:00,2024-08-08T13:00:00+00:00,36601,36602,36605,57475.1,56945.700000000004,529.3999999999942,2.0,58533.89999999999,loss,sl,1,4,57115.3125,55385.3375,3.123525247092696,3.4867757192957405,0.10348241780290145,672.2339917494802,1.1728455012945316,529.1999999999971,0.9232943393263668,106.59999999999854,0.18598483857178744,158.5,264.09999999999854,0.27653468024041944,0.4607748205141601,0.7004913076341631,0.1863313867005445,0.21786301906387973,1.007493197614573,61.05915549855257,57679.6,54519.9,0.8850840269645855,0.6334999520207942,4.879223260317707,-0.8426506001818802,23.0,0.6574135379005108,1,23.0,0.6574135379005108,1
1h,BTC_USDT,DL,long,2024-08-10T23:00:00+00:00,2024-08-11T00:00:00+00:00,2024-08-11T03:00:00+00:00,36663,36664,36667,60913.5,60720.9,192.59999999999854,2.0,61298.7,win,tp,1,4,60885.825000000004,59432.53375,2.44527897146906,2.452135485473895,0.08402460835049133,363.3862087309787,0.5967922573874792,192.40000000000146,0.31598015434415466,10.599999999998545,0.017408470041827207,12.900000000001455,168.90000000000146,0.02118577957921011,0.2773859047231174,0.8778586278586288,-0.017405440021012186,-0.10548903931147935,-0.06187671925366178,55.94669642874468,61184.0,60208.5,0.698513582778064,0.4830029282360433,1.1190690081606331,-0.4904253615631175,23.0,0.9114727420667185,1,23.0,0.9114727420667185,1
1h,BTC_USDT,PFR,long,2024-08-13T19:00:00+00:00,2024-08-13T20:00:00+00:00,2024-08-14T13:00:00+00:00,36731,36732,36749,60944.4,60217.4,727.0,2.0,62398.4,loss,sl,1,18,60166.587499999994,59802.6075,0.6086356686035738,1.6591124392025962,0.409553942113463,659.5669351775884,1.0849068262048538,726.8000000000029,1.1954969832946285,20.200000000004366,0.03322652595288473,149.5,557.0999999999985,0.24590918960174227,0.9163612677400016,0.7943037974683552,0.03323756964259683,-0.5450857217641603,1.9942589768496832,63.556527009011695,61544.3,58374.8,0.7635273702476731,1.2328357030535506,3.9806036042556268,0.46774487925726255,2.0,1.2178219591416264,1,2.0,1.2178219591416264,1
1h,BTC_USDT,DL,long,2024-08-17T18:00:00+00:00,2024-08-17T19:00:00+00:00,2024-08-17T21:00:00+00:00,36826,36827,36829,59445.1,59265.9,179.1999999999971,2.0,59803.49999999999,loss,sl,1,3,59352.662500000006,58767.13249999999,0.9963562540677197,1.055126349750015,0.06527079909476177,310.0287039420139,0.5220463398544029,179.0,0.3014117520273729,12.10000000000582,0.020374760891245625,45.69999999999709,121.19999999999709,0.0769526093164808,0.20408438181964647,0.6770949720670228,-0.02037061042807764,0.049867245306400854,0.16495360047494856,56.60077079202735,59687.5,58713.0,0.6918419702411464,0.5056645203006758,1.1352614704852175,-0.24432615288941667,2.0,0.5031204188481724,1,2.0,0.5031204188481724,1
1h,BTC_USDT,PFR,long,2024-08-18T08:00:00+00:00,2024-08-18T09:00:00+00:00,2024-08-18T17:00:00+00:00,36840,36841,36849,59691.1,59401.0,290.09999999999854,2.0,60271.299999999996,loss,sl,1,9,59560.737499999996,58787.748750000006,1.3148806791142678,1.5102657762515397,0.006011669761165668,322.7699611966039,0.5408742621718154,289.90000000000146,0.48579318850585745,130.1999999999971,0.21817962450314216,15.400000000001455,144.3000000000029,0.025806192145535957,0.24180737185717935,0.9468782338737448,0.21865668884581968,0.3703616492362283,0.6186276212427622,56.29954305945291,60237.6,59125.6,0.49460431654676257,0.9417584406357038,0.92164971948334,-0.1860384111080541,6.0,0.9329720971619055,1,6.0,0.9329720971619055,1
1h,BTC_USDT,PFR,long,2024-08-21T13:00:00+00:00,2024-08-21T14:00:00+00:00,2024-08-23T17:00:00+00:00,36917,36918,36969,60095.2,58808.6,1286.5999999999985,2.0,62668.399999999994,win,tp,1,52,59514.2375,59415.32000000001,0.16648483926367125,0.8224814744749216,0.11424529246794872,440.78567965976697,0.7358201116115234,1286.4000000000015,2.1474358974359,424.0,0.7077991452991453,191.09999999999854,671.3000000000029,0.31901041666666424,1.1206263354700903,0.8514458955223894,0.7128446536651012,0.7840102291463369,0.8245517478174369,58.00180914133184,60095.1,58744.0,0.8585596921027321,0.31901041666666424,1.936431623931624,3.263196974095942,0.0,0.31799597637743937,1,0.0,0.31799597637743937,1
1h,BTC_USDT,PFR,long,2024-09-09T12:00:00+00:00,2024-09-09T13:00:00+00:00,2024-09-09T14:00:00+00:00,37372,37373,37374,55330.0,54942.3,387.6999999999971,2.0,56105.399999999994,loss,sl,1,2,55086.775,54541.32875,1.0000604358213419,1.4238216556101062,0.1120568568221189,363.9709946736267,0.6579624220616233,387.5,0.7004965842882683,81.09999999999854,0.14660715609232913,12.0,294.40000000000146,0.02169279744892702,0.5321966307470122,0.9690322580645161,0.1468224082495695,0.34501711480798836,0.6894907270049933,62.846707600191216,55526.6,53876.4,0.873530481153801,0.3772739022992505,2.6058472935523582,0.3565399489361944,3.0,0.3758558960930385,1,3.0,0.3758558960930385,1
1h,BTC_USDT,PFR,long,2024-09-10T22:00:00+00:00,2024-09-10T23:00:00+00:00,2024-09-11T00:00:00+00:00,37406,37407,37408,57655.7,57418.3,237.39999999999418,2.0,58130.499999999985,loss,sl,1,2,57318.925,55510.61,3.2576024655466806,3.7282782516711603,0.14514537983543713,457.20129607388003,0.7940251962894884,237.1999999999971,0.41194716239262297,100.19999999999709,0.17401815207310342,75.40000000000146,61.599999999998545,0.13094779108096438,0.10698121923855518,0.6821247892074098,0.17432150313152484,-0.5839249703030513,0.7615714410709629,60.787140432001614,58018.2,56361.0,0.7356987690079648,0.7606781497806538,2.1173945210332668,-1.104963628144618,3.0,0.7549355202333061,1,3.0,0.7549355202333061,1
1h,BTC_USDT,PFR,long,2024-09-11T22:00:00+00:00,2024-09-11T23:00:00+00:00,2024-09-12T01:00:00+00:00,37430,37431,37433,57443.299999999996,57186.700000000004,256.59999999999127,2.0,57956.49999999998,win,tp,1,3,57358.0375,56282.68125,1.910634365877864,2.0619464535549215,0.32664875912204944,518.5865517477873,0.902781446276996,256.3999999999942,0.44635396356747914,113.0,0.196716060386608,0.0,143.39999999999418,0.0,0.2496379031808712,1.0,0.1971037952074095,-0.19563623474959657,-0.3777249787551451,56.65497771045826,57952.9,55529.0,0.7897190478155023,0.8873112918500438,3.332335245947296,-0.9029661675181941,4.0,0.8795073240510903,1,4.0,0.8795073240510903,1
1h,BTC_USDT,DL,long,2024-09-12T06:00:00+00:00,2024-09-12T07:00:00+00:00,2024-09-12T12:00:00+00:00,37438,37439,37444,58070.1,57811.9,258.1999999999971,2.0,58586.49999999999,loss,sl,1,6,57891.512500000004,56647.05499999999,2.196861778604398,2.2471512420195667,0.1029005524861979,466.665018080082,0.8057061776244511,258.0,0.44544198895027626,29.30000000000291,0.050587016574590665,120.69999999999709,108.0,0.20839088397789554,0.18646408839779005,0.4186046511627907,-0.050561439051033386,-0.47750863862785486,-0.33537010302004955,58.39037294206782,58458.4,55529.0,0.8162080972212735,0.9295580110497261,4.12810773480663,-0.8873889178358603,4.0,0.9209968114077727,1,4.0,0.9209968114077727,1
